the_geom,name,created_at,updated_at,cartodb_id
0106000020E610000001000000010300000001000000270000006C1805C1E3A657C0A33330F2B2824340FBBE7FF3E2A657C0C1FA3F87F98243403CAE0D15E3A657C098D53BDC0E83434055F0DB10E3A657C0C9129D6516834340D111C0CDE2A657C03BC093162E834340439F8F32E2A657C0D381ACA756834340DDBF7971E2A657C0E8EFA5F0A08343409713B4C9E1A657C0495F0839EF8343403EFCFCF7E0A657C06819A9F7548443406D8099EFE0A657C01BCD91955F8443409D0436E7E0A657C074B0FECF6184434050B5DD04DFA657C0B6D3D688608443403F7E3672DDA657C00A62A06B5F844340E34526E0D7A657C02226A8E15B8443400E41D5E8D5A657C01E9DBAF2598443400F8FC4CBD3A657C067B114C957844340534E7B4ACEA657C0F90D130D528443403D8EE6C8CAA657C0EEC7ED974F8443401549BBD1C7A657C00D15E3FC4D844340CED03FC1C5A657C0019B73F04C844340D038D4EFC2A657C0143AAFB14B8443402BEC6987BFA657C06D85B01A4B844340AAAC6D8AC7A657C0A23B889D29844340F897A432C5A657C0F13AE2900D84434088D349B6BAA657C03D36C98FF883434030D3F6AFACA657C0A7A8FA95CE8343405863D009A1A657C0CE488446B0834340114F7633A3A657C042A33B889D834340F5B704E09FA657C03096E9978883434022BA675DA3A657C0798D5DA27A834340C937DBDC98A657C0C98CB7955E8343401FCA17B490A657C094287B4B398343402AF3565D87A657C01C166A4DF38243402AF3565D87A657C047BA66F2CD8243406CC83F3388A657C023253D0CAD824340C99C2E8B89A657C0F4A0A014AD824340A46ABB09BEA657C05DBBB4E1B0824340BB1DE1B4E0A657C0377D3D5FB38243406C1805C1E3A657C0A33330F2B2824340,Sunset Hill West,2013-02-19 00:00:00+00,2013-02-19 00:00:00+00,11
0106000020E610000001000000010300000001000000210000003C213B6F63A357C065994528B68843401F3CDA3862A357C0C532FD12F1884340CCE15AED61A357C0423D7D04FE88434002711E4E60A357C040B115342D894340A3828AAA5FA357C044BB0A293F8943406293FC885FA357C004D671FC50894340E68BBD175FA357C0A17E17B666894340D320CCED5EA357C03CD68C0C728943407B09151C5EA357C015EFC7ED97894340E0E82ADD5DA357C0AC8905BEA2894340F26DC1525DA357C046FE60E0B9894340CFB1834A5CA357C093BE1072DE8943406FED444948A357C034EA211ADD8943400CF5BBB035A357C01605C1E3DB894340999141EE22A357C0E8B46E83DA894340AA2688BA0FA357C0186D5512D9894340C0AC50A4FBA257C078A9D898D7894340FA8D76DCF0A257C0027976F9D689434088929048DBA257C08B7C5EF1D4894340AAFD9DEDD1A257C03365A71FD4894340C81649BBD1A257C03365A71FD48943405D5D15A8C5A257C087F37002D3894340B774CC79C6A257C028C8CF46AE894340ECB5A0F7C6A257C0B1F50CE19889434099417C60C7A257C08F6AD8EF898943404A8A8F4FC8A257C0F9C9181F668943402C71E481C8A257C0BC1248895D89434002AA7F10C9A257C03A2EAA4544894340A487A1D5C9A257C03BA3AD4A22894340199E5E29CBA257C03655F7C8E688434030C687D9CBA257C05A8DEC4ACB884340D1A3A99ECCA257C05C5320B3B38843403C213B6F63A357C065994528B6884340,Santa Fe,2013-02-19 00:00:00+00,2013-02-19 00:00:00+00,26
0106000020E6100000010000000103000000010000000F0000005D44DB3175A557C01B39D219188943404D75C8CD70A557C04F8A56EE058A434005B309302CA557C0A5B4FE96008A4340ED703B342CA557C08E8CD5E6FF894340A7A10DC006A557C0F9761211FE894340391BF2CF0CA557C0C7258E3C10894340AC7E6C921FA557C025C632FD128943405FB01BB62DA557C0722F302B148943409E03CB1132A557C0722F302B1489434092C0E61C3CA557C0D7F4A0A0148943400A90680245A557C0B9DBF5D2148943401775ADBD4FA557C01DA1664815894340138E209562A557C0ABF9F19716894340E747C32973A557C0DA4944F8178943405D44DB3175A557C01B39D21918894340,Union Hill,2013-02-19 00:00:00+00,2013-02-19 00:00:00+00,38
0106000020E6100000010000000103000000010000002A000000393DEFC682A457C00CE36E10AD81434080035ABA82A457C0F252B131AF8143409288F02F82A457C08B5F7825C98143402EDD240681A457C0789274CDE481434034CEA62380A457C0E26BCF2C09824340E64A04AA7FA457C055E9EE3A1B82434058F2785A7EA457C0889AE8F3518243405FE3FA777DA457C0D99255116E8243407DFCA5457DA457C09F815836738243409C2FF65E7CA457C07D198C118982434068368FC360A457C077909E228782434030EBC5504EA457C00E0EF626868243402D151BF33AA457C0FDD64E9484824340074FE8F527A457C05D13D21A838243408E14916115A457C0E02538F581824340AA5791D101A457C070E657738082434001B34291EEA357C0A09E3E027F824340059ACFB9DBA357C0B33D7AC37D8243408C791D71C8A357C0137AFD497C824340F024E99AC9A357C06A64575A468243408B2B2E8ECAA357C084EE92382B824340E342E55FCBA357C0FE1CE6CB0B8243401A84B9DDCBA357C0EABE6378EC8143408ADD3EABCCA357C01418B2BAD58143405A3FFD67CDA357C0D684B4C6A081434042FD2E6CCDA357C06645D4449F814340735776C1E0A357C047F8DEDFA081434078E063B0E2A357C047F8DEDFA081434059B6D61709A457C0DAD9571EA4814340FE8AFCFA21A457C062416150A68143401B3C139A24A457C092C5FD47A6814340F274AE2825A457C062416150A6814340375E81E849A457C066CA4E3FA881434020CEC3094CA457C06C533C2EAA814340345A0EF450A457C0019D499BAA814340F287669E5CA457C03C9B559FAB81434066B4554964A457C06C1FF296AB8143408E13268C66A457C07EBE2D58AA8143407669C36169A457C0B3FF01D6AA814340B184B53176A457C0FA777DE6AC814340F0D7648D7AA457C06BEBA7FFAC814340393DEFC682A457C00CE36E10AD814340,Citadel,2013-02-19 00:00:00+00,2013-02-19 00:00:00+00,16
0106000020E61000000100000001030000000100000028000000D0E80E62679C57C0B4C35F93358243406E2711E15F9C57C0BAED42739D824340766682E15C9C57C00453CDACA5824340B1B27DC85B9C57C0798F334DD8824340854F3A91609C57C0CBB4FD2B2B834340133AAFB14B9C57C0A28FF98040834340133AAFB14B9C57C0CAEEC9C342834340133AAFB14B9C57C008A69A594B834340472A53CC419C57C0B44B1B0E4B834340AACB2901319C57C042FB58C16F83434045C66AF3FF9B57C0CB6262F3718343404C9A0645F39B57C0773C2D3F708343407A5F5CAAD29B57C021C154336B8343404652D2C3D09B57C0D58BA19C6883434088EDEE01BA9B57C07DA834626683434096F738D3849B57C0F0B73D41628343409106B7B5859B57C097158A743F834340D2DB9F8B869B57C03E73D6A71C834340E22CEC69879B57C0A415DF50F882434060342BDB879B57C0D8E89C9FE2824340E212471E889B57C01BEF8E8CD58243405943A9BD889B57C0B9F3C473B682434041CD902A8A9B57C09524CFF57D82434057DB148F8B9B57C01C93C5FD4782434092D920938C9B57C0882650C4228243406FE998F38C9B57C03026FDBD148243400FC7BAB88D9B57C0326B2920ED8143400F9370218F9B57C0BF2154A9D9814340C7AB730CC89B57C080531F48DE8143409992ACC3D19B57C0ECD5C743DF814340FA709010E59B57C002FEF0F3DF81434013EAE923F09B57C0CD88D2DEE081434042DC9C4A069C57C097DF6932E3814340A3BDC117269C57C00CDC813AE58143405BCCCF0D4D9C57C0340708E6E88143400ECEA78E559C57C0DABB067DE98143408C5A61FA5E9C57C0C35F9335EA814340DCB06D51669C57C0BB6E1118EB81434076D15790669C57C0FC80070610824340D0E80E62679C57C0B4C35F9335824340,Faireway Hills,2013-02-19 00:00:00+00,2013-02-19 00:00:00+00,24
0106000020E6100000010000000103000000010000002F00000033B56CAD2FA557C09F1A2FDD24884340453A03232FA557C02267614F3B884340283BFDA02EA557C070218FE046884340E28E37F92DA557C06A813D2652884340DBEBA4BE2CA557C099560A815C884340349886E123A557C011876C205D8843400414EAE923A557C04D27D9EA72884340DA80CF0F23A557C07D3672DD948843409B2D20B41EA557C08D334DD87E884340E1546B6116A557C05D30B8E68E8843409BA8A5B915A557C02C78D15790884340E2A25A4414A557C0BF594A9693884340479C155113A557C089B0E1E99588434018321EA512A557C0BDBD6BD097884340010AF5F411A557C0623E20D0998843403D3C4B9011A557C07F2381069B884340CDE2C5C210A557C0B4FCC0559E8843403799B85510A557C0E9094B3CA0884340A92688BA0FA557C016F2086EA4884340A9402D060FA557C09A728577B988434074FF58880EA557C045CD57C9C7884340E0B54B1B0EA557C073B515FBCB8843408684EFFD0DA557C05198F738D38843404B86E3F90CA557C0C6A0134207894340391BF2CF0CA557C0C7258E3C10894340FB12F1D6F9A457C0C859D8D30E89434071874D64E6A457C04B6C3EAE0D89434069C020E9D3A457C04CA088450C894340980AF148BCA457C029FEEF880A8943407B9DD497A5A457C0D7D7BAD408894340B243FCC396A457C00E812381068943404F4EB4AB90A457C0C5D45DD90589434078C7293A92A457C050137D3ECA884340A73121E692A457C04B50C3B7B0884340D1C43BC093A457C0F179C5538F884340C4E2378595A457C0B02D03CE5288434065DAFE9595A457C0F3B86FB54E884340AB6C1FF296A457C0C8C4AD82188843405AFFAECF9CA457C0BD16F4DE1888434060BF27D6A9A457C0CE4D9B711A8843406395D233BDA457C0807C09151C884340FFA50C1CD0A457C04FC422861D8843402B431CEBE2A457C0EF879FFF1E8843408764C8B1F5A457C018E76F4221884340E26BCF2C09A557C09A9141EE22884340E45B1FD61BA557C09F4E79742388434033B56CAD2FA557C09F1A2FDD24884340,North Hyde Park,2013-02-19 00:00:00+00,2013-02-19 00:00:00+00,105
0106000020E610000001000000010300000001000000100000009F87DA368CA257C0E11DE0490B874340F3C473B680A257C07C3CF4DDAD884340D0C2651536A257C03E1D8F19A88843402AF4C13236A257C0CF798D5DA2884340F93BDBA337A257C0BE7D1D386788434083BD892139A257C0897780272D88434057DC7F643AA257C0DC408177F287434075C1E09A3BA257C04E232D95B78743400EAE80423DA257C0853B17467A87434021FFCC203EA257C0C83B873254874340DDC14F1C40A257C0C1172653058743405CB9DE3653A257C0A88768740787434000A1F5F065A257C0065C57CC088743400291459A78A257C0D6A3703D0A874340BCA085048CA257C011A27C410B8743409F87DA368CA257C0E11DE0490B874340,Palestine East,2013-02-19 00:00:00+00,2013-02-19 00:00:00+00,115
0106000020E61000000100000001030000000100000033000000EDAEB321FFA357C0F10698F90E88434065136058FEA357C04F6C054D4B8843402F06D671FCA357C07F81204086884340E49CD843FBA357C0CCAFE600C18843407834D593F9A357C0A76A82A8FB8843402CE57CB1F7A357C0A10A7F86378943406817D34CF7A357C0AA22DC645489434057C6866EF6A357C0DC99098673894340C1482F6AF7A357C03A670B08AD894340B01188D7F5A357C013AA9B8BBF89434099E95E27F5A357C0E5762FF7C98943403324EEB1F4A357C0A28D23D6E2894340ED91CD55F3A357C07E4FAC53E58943403A2F151BF3A357C0D4FECEF6E8894340D54CBED9E6A357C0CA845FEAE789434045EA3D95D3A357C0356F9C14E6894340783E03EACDA357C0411D56B8E5894340C8C2D7D7BAA357C054BC9179E48943403D373465A7A357C0C072840CE4894340A5E67283A1A357C07E83F6EAE389434059608F8994A357C0311AF9BCE2894340BC4F55A181A357C021E3512AE1894340139161156FA357C0C20E63D2DF894340CFB1834A5CA357C093BE1072DE894340F26DC1525DA357C046FE60E0B9894340E0E82ADD5DA357C0AC8905BEA28943407B09151C5EA357C015EFC7ED97894340D320CCED5EA357C03CD68C0C72894340E68BBD175FA357C0A17E17B6668943406293FC885FA357C004D671FC50894340A3828AAA5FA357C044BB0A293F89434002711E4E60A357C040B115342D894340CCE15AED61A357C0423D7D04FE8843401F3CDA3862A357C0C532FD12F18843403C213B6F63A357C065994528B68843404E72874D64A357C0A8F7544E7B884340883C49BA66A357C0F5031E18408843402ED7A20568A357C0F6729F1C058843403D5B07077BA357C0E4D3635B06884340398E1F2A8DA357C067B27F9E06884340413BA759A0A357C0A07C410B098843408043A852B3A357C07C7214200A8843405195B6B8C6A357C09A5775560B884340BE2154A9D9A357C087B839950C884340404AECDADEA357C07A0A80F10C88434080053065E0A357C0EB7DAA0A0D8843409DEA909BE1A357C05CF1D4230D884340E2141DC9E5A357C0B14B546F0D884340526EA296E6A357C081C7B7770D8843405C328E91ECA357C01611C5E40D884340EDAEB321FFA357C0F10698F90E884340,Key Coalition,2013-02-19 00:00:00+00,2013-02-19 00:00:00+00,58
0106000020E6100000010000000103000000010000002400000087230F4416A657C08C0B0742B27C4340A6565F5D15A657C0743A90F5D47C43403CBA111615A657C026A3CA30EE7C4340B8F59A1E14A657C06CA6423C127D43400693E2E313A657C09EAF592E1B7D4340F09E03CB11A657C09BF529C7647D43403C3C4B9011A657C0D4A88768747D43401966683C11A657C028ECA2E8817D434032C2DB8310A657C0845E7F129F7D4340D8907F6610A657C0523E0455A37D4340D8AA24B20FA657C0B01875ADBD7D4340F10698F90EA657C05337177FDB7D4340103AE8120EA657C007C1AA7AF97D43409EE062450DA657C029013109177E43406547AAEFFCA557C02EF2B226167E4340219F573CF5A557C09AA8A5B9157E434046A98427F4A557C0FAB0DEA8157E4340A5CB6262F3A557C02A357BA0157E4340CC237F30F0A557C0F4F3A622157E4340D4CA845FEAA557C0EE366F9C147E4340F54201DBC1A557C0EAE1CB44117E4340EABFCE4D9BA557C0B6088CF50D7E434009D0B69A75A557C088EC832C0B7E4340BAADF4DA6CA557C01E6ADB300A7E4340C4573B8A73A557C0B6B585E7A57C4340C4A86BED7DA557C0804067D2A67C43407D8461C092A557C05545B8C9A87C43409A35785F95A557C0D723D40CA97C434052211E8997A557C0B90A293FA97C43409631056B9CA557C04F5436ACA97C43404576A565A4A557C0D6EF8975AA7C4340856EF607CAA557C0004F5AB8AC7C434059F44E05DCA557C0ACC090D5AD7C4340B17F9E060CA657C0E099D024B17C43402023A0C211A657C0264696CCB17C434087230F4416A657C08C0B0742B27C4340,Waldo Homes,2013-02-19 00:00:00+00,2013-02-19 00:00:00+00,65
0106000020E610000001000000010300000001000000360000002F2592E865A557C0E6BF07AF5D804340E978CC4065A557C0F02895F0848043402B82FFAD64A557C0506B9A779C804340DDFE5C3464A557C05696E82CB380434008C6C1A563A557C0A36DFC89CA80434066E89FE062A557C05A936E4BE48043401F3CDA3862A557C085C8E9EBF9804340671CEA7761A557C065B5C01E1381434097BA2BBB60A557C0236420CF2E8143404460AC6F60A557C078944A78428143406950340F60A557C0C0F9D4B14A8143406F41B62C5FA557C082656CE866814340869D29745EA557C0F00EF0A4858143402E8672A25DA557C04C4D8237A4814340165E49F25CA557C04FDCF126BF814340D08E1B7E37A557C0F82CCF83BB814340FEA7E2C62DA557C0E004A6D3BA814340E72B483316A557C088EDEE01BA8143405A55F65D11A557C08130B77BB9814340B9438A0112A557C0F605F4C29D814340A1E716BA12A557C041B0AA5E7E81434041C5387F13A557C0262D5C56618143401127F73B14A557C02FB43A3943814340885759DB14A557C0490A2C80298143402378431A15A557C04885B185208143408266D7BD15A557C05BA3E5400F814340D5C0560916A557C0610FED6305814340E1546B6116A557C0FBC401F4FB8043407C7555A016A557C05123F433F58043408EE046CA16A557C0016553AEF0804340D5A6B1BD16A557C09F6F0B96EA8043408EE046CA16A557C0059D103AE8804340461ADCD616A557C065D993C0E680434016963FDF16A557C0A23F34F3E480434016963FDF16A557C091088D60E380434016963FDF16A557C02686E464E2804340CFCFD4EB16A557C0EA87D860E18043409F4B38F416A557C05C2F4D11E08043409F4B38F416A557C09995ED43DE8043404043FF0417A557C0CC1DFD2FD78043404043FF0417A557C0E024CD1FD38043409F3193A817A557C0FC9B1727BE804340EDB4352218A557C0777FBC57AD804340D458C2DA18A557C01E628385938043403247567E19A557C00598F90E7E8043407FB053AC1AA557C00320EEEA5580434019355F251FA557C0557A6D3656804340B55F3E5931A557C0A2AF20CD588043405AC64D0D34A557C043A7E7DD588043405BC98E8D40A557C0E85BE67459804340BE266BD443A557C0B8D7497D598043409FD9756F45A557C0B8D7497D59804340BB8DCD8E54A557C0054147AB5A8043402F2592E865A557C0E6BF07AF5D804340,Oak Meyer Gardens,2013-02-19 00:00:00+00,2013-02-19 00:00:00+00,70
0106000020E6100000010000000103000000010000004C0000003F0FB56D18A357C01BCF6740BD8D4340E7DD585018A357C01072DEFFC78D43406A2409C215A357C06D4BE482338E43406A2409C215A357C0F49B89E9428E4340405DA45016A357C04CD6A887688E4340E1546B6116A357C0A7C30AB77C8E4340E1546B6116A357C0D05CA791968E434077B81D1A16A357C0E6BE9CD9AE8E4340E979371614A357C016A06D35EB8E43407DDDE9CE13A357C0F06778B3068F4340BEB2D2A414A357C0D0CFD4EB168F43400645F30016A357C094BA641C238F434029FEEF880AA357C003C6FA06268F434030D28BDAFDA257C0603255302A8F4340EEDFBC38F1A257C03BF4DDAD2C8F4340E7120EBDC5A257C0A6936C75398F43403D23111AC1A257C0A55F22DE3A8F4340E85DBC1FB7A257C0EAA353573E8F4340EA134031B2A257C0E96F09C03F8F43409B4F1DAB94A257C00451F701488F4340588AE42B81A257C042A4A65D4C8F434067226C787AA257C0482D944C4E8F4340028E041A6CA257C022EF1CCA508F43402ED461855BA257C040D47D00528F4340F384251E50A257C0696798DA528F43403DFED2A23EA257C0C83B8732548F4340B676A22424A257C0C7073D9B558F434079BFD18E1BA257C08618AF79558F43405A1B2AC6F9A157C0BFE270E6578F4340805660C8EAA157C001D2FE07588F43401649BBD1C7A157C0E38409A3598F43409E32FE7DC6A157C0EDD11BEE238F4340F55FE7A6CDA157C069274A42228F43405FC8EA56CFA157C0B8F8DB9E208F4340CFD38041D2A157C0B82C26361F8F43408A2E6F0ED7A157C05A5837DE1D8F4340BF2154A9D9A157C0261763601D8F4340F869DC9BDFA157C073B4AA251D8F4340298D98D9E7A157C0D645D1031F8F4340A74D9CDCEFA157C08F31772D218F43406EA0C03BF9A157C069274A42228F43403FEF8D2100A257C0ED056685228F4340DB0F786000A257C02CCE18E6048F4340E879371614A257C0F1CF0CE2038F434053FCDF1115A257C0FB3905F9D98E4340DB9733DB15A257C00BE6AF90B98E4340BD64E3C116A257C07D022846968E4340FE39CC9717A257C0167E703E758E4340E6F7FD9B17A257C0FE55478E748E43405751836918A257C031A48AE2558E4340400FB56D18A257C0F907910C398E43405CDA70581AA257C0BE44BC75FE8D4340254BADF71BA257C0120EBDC5C38D43407871E2AB1DA257C0958FA4A4878D4340F882161230A257C0F36393FC888D4340C54B378941A257C0F32F49658A8D4340358B170B43A257C0059B3A8F8A8D434007FA0B3D62A257C058C16F438C8D434093826E2F69A257C04C13B69F8C8D4340842172FA7AA257C02DC6C03A8E8D43400A21E7FD7FA257C0620795B88E8D4340E684D04197A257C0BC1E4C8A8F8D4340230B98C0ADA257C01FB07268918D43407261A417B5A257C0675C3810928D4340641D8EAED2A257C02FB3CF63948D434082D558C2DAA257C006EC6AF2948D4340BB033C69E1A257C06BB1DB67958D4340565BB1BFECA257C0B15DA10F968D434018A721AAF0A257C0F44C2F31968D43402E67B62BF4A257C0E89E758D968D4340ED60C43E01A357C051211E89978D4340F1203D450EA357C0CE0EB8AE988D4340653387A416A357C0AA048BC3998D43409F3193A817A357C0CE488446B08D4340ECB4352218A357C0DF4BE141B38D43403F0FB56D18A357C01BCF6740BD8D4340,Sarritt Point,2013-02-19 00:00:00+00,2013-02-19 00:00:00+00,118
0106000020E61000000100000001030000000100000048000000EE879FFF1EA557C0A7FB00A436874340AFAF75A911A557C0AEEC82C135874340F990B75CFDA457C0F00F5B7A3487434051EC681CEAA457C0141A886533874340B24291EEE7A457C07422C1543387434013CD0358E4A457C03EE1ECD63287434044D3D9C9E0A457C0A997DF69328743409FBAB9F8DBA457C003E3E0D2318743404F16BEBED6A457C06F99D36531874340476C770FD0A457C07A478D09318743403D74417DCBA457C0986038D730874340F8635A9BC6A457C0C8E4D4CE30874340419259BDC3A457C0E6FD7F9C30874340D9DC989EB0A457C0054B75012F874340BDC0AC50A4A457C0885DDBDB2D87434036DBDC989EA457C0C48F31772D874340540E2DB29DA457C0F413CE6E2D874340BF7630629FA457C02990D959F4864340E118C91EA1A457C0234223D8B8864340AC8905BEA2A457C0F42C08E57D864340B6E9CF7EA4A457C02FCEDF84428643403E6B7EFCA5A457C0B17F9E060C8643407F5A0C1EA6A457C0E39F19C4078643408BBAD6DEA7A457C0CCE67118CC854340542B137EA9A457C031E719FB928543404863B48EAAA457C038B5334C6D854340E95A7B9FAAA457C0218D0A9C6C854340BAD6DEA7AAA457C0D9E044F46B8543405F8BDD3EABA457C009F7CABC5585434011D4F02DACA457C009F7CABC55854340E522BE13B3A457C013713AC956854340F1ED5D83BEA457C061DA37F7578543401BE90C8CBCA457C006EC6AF294854340B01875ADBDA457C0310400C79E854340EB4ACB48BDA457C0DC5ED218AD854340FC9B1727BEA457C06B7022FAB585434050F69672BEA457C0D0CDFE40B9854340DF68C70DBFA457C0E0D05B3CBC8543408133F8FBC5A457C0A11F0DA7CC8543400C881057CEA457C0E2C3EC65DB8543402805DD5ED2A457C002965CC5E2854340AB68739CDBA457C09494BBCFF1854340D35FAFB0E0A457C09CD66D50FB854340DAA16131EAA457C069D3D85E0B864340947A1684F2A457C00980F10C1A864340377CD28904A557C02EE1D05B3C864340DDE2E13D07A557C0073BC5AA41864340C46CC9AA08A557C0592DB0C744864340643046240AA557C033BBEEAD48864340822F4CA60AA557C00D7D772B4B864340F84509FA0BA557C064C405A05186434040D829560DA557C018E0826C598643404313286211A557C093BC3AC7808643400EB8AE9811A557C0A15703948686434018321EA512A557C030B08EE38786434000D6AA5D13A557C0D63043E389864340B238639813A557C00B3ECDC98B864340C4A354C213A557C0B7AF03E78C86434000BC051214A557C0BB04A73E90864340E2A25A4414A557C083F3A963958643406581768714A557C024085740A1864340AD6186C613A557C0B12C98F8A3864340EF5014E813A557C0479D8026C2864340D60E46EC13A557C06DF8DD74CB864340644D2CF015A557C028FEEF880A874340643387A416A557C086BB7A1519874340F1716DA818A557C0AC16D86322874340CC33F6251BA557C0A812656F2987434055CF49EF1BA557C05ECAC0012D874340D893C0E61CA557C0D4928E72308743409670E82D1EA557C0AF20CD5834874340EE879FFF1EA557C0A7FB00A436874340,South Hyde Park,2013-02-19 00:00:00+00,2013-02-19 00:00:00+00,119
0106000020E6100000010000000103000000010000003B0000004CD2FC31AD9C57C0A6203F1BB984434030D3F6AFAC9C57C038D4EFC2D68443406A054D4BAC9C57C0B6B41A12F7844340599A5B21AC9C57C0791A3048FA844340CA272B86AB9C57C037656EBE1185434018DF1797AA9C57C05671AAB530854340B419A721AA9C57C07EB9162D408543406C6DE179A99C57C0BB5983F755854340D2669C86A89C57C072A25D8594854340565F5D15A89C57C0EBDCB419A78543407492AD2EA79C57C0AE997CB3CD8543405693A7ACA69C57C0FCA4DAA7E385434079832F4CA69C57C05BE7DF2EFB854340CDF753E3A59C57C0CA43A67C08864340CDF753E3A59C57C051431B800D8643408B08C6C1A59C57C0FB1873D71286434039C8EBC1A49C57C0EAAD81AD128643402891442FA39C57C0364BC972128643400BE02D90A09C57C054647440128643408FF2936A9F9C57C0B36CAD2F12864340C7B5A1629C9C57C0C01A67D311864340E8060ABC939C57C096874CF9108643408A6665FB909C57C073B169A510864340326953758F9C57C032C2DB83108643407A2C7DE8829C57C0218B34F10E864340F18DE89E759C57C0560053060E8643401BB62DCA6C9C57C08684EFFD0D864340108AADA0699C57C0E72807B309864340C48844A1659C57C0CE7B630800864340E6BF07AF5D9C57C0919048DBF8854340445D6BEF539C57C0900BCEE0EF8543405C4BC8073D9C57C0AB4ECE50DC85434089A8893E1F9C57C07033DC80CF854340D58C0C72179C57C041E38920CE854340976DA7AD119C57C04BA4349BC78543407982C476F79B57C0DF2EFB75A7854340C9845FEAE79B57C030B3CF6394854340AB1402B9C49B57C04D58E20165854340866BB587BD9B57C0656325E659854340866BB587BD9B57C00B022B8716854340A509DB4FC69B57C07C7555A0168543405D7D3CF4DD9B57C00B022B87168543400D5EBBB4E19B57C0E2D6A4DB128543405BFB027AE19B57C023F0879FFF844340B42C5F97E19B57C03AC780ECF5844340DAD5ABC8E89B57C00418963FDF844340F2177AC4E89B57C006AEF204C2844340B0F4A10BEA9B57C0D1669C86A8844340BE417BF5F19B57C09CF17D71A98443401FCF2EDFFA9B57C0712A1900AA844340E16BCF2C099C57C0A07A6B60AB844340A92688BA0F9C57C0E8263108AC8443407CA99F37159C57C04CECA17DAC844340076F0F42409C57C0C3B46FEEAF844340650FB402439C57C075172829B0844340E29EAEEE589C57C038B187F6B18443407AF2B0506B9C57C06801DA56B38443408728266F809C57C0DEFDF15EB58443404CD2FC31AD9C57C0A6203F1BB9844340,Sterling Acres,2013-02-19 00:00:00+00,2013-02-19 00:00:00+00,121
0106000020E6100000010000000103000000010000003B000000F219506F46A557C0EF8975AA7C87434022B891B245A557C00A7BDAE1AF8743405256D3F544A557C0669C86A8C2874340A6CAF78C44A557C0DCD26A48DC8743401181EA1F44A557C0090C59DDEA874340048200193AA557C081700514EA874340B088618731A557C0DABB067DE987434081380F2730A557C0E507AEF20488434033B56CAD2FA557C09F1A2FDD24884340E45B1FD61BA557C09F4E797423884340E26BCF2C09A557C09A9141EE228843408764C8B1F5A457C018E76F42218843402B431CEBE2A457C0EF879FFF1E884340FFA50C1CD0A457C04FC422861D8843406395D233BDA457C0807C09151C88434060BF27D6A9A457C0CE4D9B711A8843405AFFAECF9CA457C0BD16F4DE18884340AB6C1FF296A457C0C8C4AD821888434015D522A298A457C08D01D9EBDD874340977FF44D9AA457C02F682101A387434008D9791B9BA457C04201DBC1888743407932FFE89BA457C0C9A99D616A87434002E8F7FD9BA457C05F5B3FFD67874340540E2DB29DA457C0F413CE6E2D87434036DBDC989EA457C0C48F31772D874340BDC0AC50A4A457C0885DDBDB2D874340D9DC989EB0A457C0054B75012F874340419259BDC3A457C0E6FD7F9C30874340F8635A9BC6A457C0C8E4D4CE308743403D74417DCBA457C0986038D730874340476C770FD0A457C07A478D09318743404F16BEBED6A457C06F99D365318743409FBAB9F8DBA457C003E3E0D23187434044D3D9C9E0A457C0A997DF693287434013CD0358E4A457C03EE1ECD632874340B24291EEE7A457C07422C1543387434051EC681CEAA457C0141A886533874340F990B75CFDA457C0F00F5B7A34874340AFAF75A911A557C0AEEC82C135874340EE879FFF1EA557C0A7FB00A436874340E9B0C22D1FA557C04EB0FF3A3787434007B0C8AF1FA557C0173BE1253887434089743FA720A557C0AC50A4FB39874340656A12BC21A557C0CFF23CB83B874340D6C3978922A557C0DA6CACC43C874340586E693524A557C0DFF599B33E87434086A4164A26A557C0D8D0CDFE408743402B3F709527A557C0606C21C841874340B7E177D32DA557C0C3C9FD0E4587434054D5CBEF34A557C05C34643C4A87434090B932A836A557C01FCEC3094C874340FFC4C89239A557C047F949B54F874340568E90813CA557C0F78BD99255874340C57F812040A557C068847EA65E8743402FB43A3943A557C045FFCBB5688743405EEAE74D45A557C06569A7E672874340C986359545A557C05D44DB317587434063A71FD445A557C080B2295778874340F219506F46A557C0EF8975AA7C874340,Central Hyde Park,2013-02-19 00:00:00+00,2013-02-19 00:00:00+00,138
